seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr21	33915717	33915919	203	*	PMF_vs_PMC_peak_891	45	.	4.91193	9.25272	4.55531	106	Promoter (<=1kb)	21	33915875	33970306	54432	1	100506334	ENST00000813278.1	0
chr21	34073571	34073774	204	*	PMF_vs_PMC_peak_892	52	.	6.5479	10.1966	5.27298	118	Promoter (<=1kb)	21	34073578	34183255	109678	1	114036	ENST00000715810.1	0
chr21	43789344	43789466	123	*	PMF_vs_PMC_peak_893	30	.	4.36777	7.29241	3.09045	102	Promoter (<=1kb)	21	43789513	43797537	8025	1	8568	ENST00000475534.5	-47
chr21	44510648	44510783	136	*	PMF_vs_PMC_peak_894	29	.	4.99092	7.13489	2.96452	87	Promoter (<=1kb)	21	44510686	44515623	4938	1	54082	ENST00000430181.1	0
chr21	44801759	44802030	272	*	PMF_vs_PMC_peak_895	40	.	5.71756	8.53562	4.0165	62	Promoter (<=1kb)	21	44801906	44803186	1281	1	101928689	ENST00000701588.1	0
chr21	45431109	45431328	220	*	PMF_vs_PMC_peak_896	75	.	3.35941	13.1186	7.52938	138	Intron (ENST00000651438.1/80781, intron 2 of 41)	21	45419716	45425070	5355	2	378832	ENST00000485206.1	-6039
chr22	15784886	15785036	151	*	PMF_vs_PMC_peak_897	52	.	4.10279	10.202	5.27298	87	Promoter (<=1kb)	22	15784886	15853667	68782	1	503637	ENST00000780578.1	0
chr22	18593909	18594042	134	*	PMF_vs_PMC_peak_898	48	.	6.23731	9.69425	4.89063	78	Distal Intergenic	22	18605355	18605497	143	1	124905174	ENST00000614296.1	-11313
chr22	19731100	19731229	130	*	PMF_vs_PMC_peak_899	47	.	3.8868	9.529	4.74799	61	Promoter (<=1kb)	22	19730849	19735909	5061	1	105372861	ENST00000757763.1	251
chr22	19854744	19854883	140	*	PMF_vs_PMC_peak_900	65	.	6.58647	11.8332	6.50287	85	Promoter (<=1kb)	22	19783223	19854874	71652	2	54584	ENST00000329517.11	0
chr22	20507419	20507768	350	*	PMF_vs_PMC_peak_901	51	.	5.16392	10.0802	5.17693	128	Promoter (<=1kb)	22	20507541	20564493	56953	1	51586	ENST00000444094.5	0
chr22	21255410	21255724	315	*	PMF_vs_PMC_peak_902	24	.	3.16681	6.40804	2.44857	129	Intron (ENST00000806875.1/728441, intron 1 of 8)	22	21207975	21259479	51505	2	728441	ENST00000806875.1	3755
chr22	21550401	21550565	165	*	PMF_vs_PMC_peak_903	26	.	4.36527	6.6833	2.63519	4	Promoter (<=1kb)	22	21545666	21551461	5796	2	150221	ENST00000433039.2	896
chr22	21938166	21938314	149	*	PMF_vs_PMC_peak_904	45	.	4.78593	9.25272	4.55531	73	Promoter (<=1kb)	22	21938269	21943372	5104	1	100286925	ENST00000653280.1	0
chr22	23539689	23539815	127	*	PMF_vs_PMC_peak_905	75	.	6.71723	13.1909	7.57544	66	Promoter (2-3kb)	22	23536899	23547167	10269	1	124900476	ENST00000626825.1	2790
chr22	24514328	24514467	140	*	PMF_vs_PMC_peak_906	37	.	3.6708	8.23007	3.78289	48	Intron (ENST00000415388.5/51733, intron 4 of 8)	22	24519801	24528390	8590	1	51733	ENST00000498140.1	-5334
chr22	25447917	25448070	154	*	PMF_vs_PMC_peak_907	44	.	5.2439	9.09635	4.44515	115	Promoter (<=1kb)	22	25425545	25447982	22438	2	124905093	ENST00000818579.1	0
chr22	26483675	26483845	171	*	PMF_vs_PMC_peak_908	20	.	3.09481	5.83711	2.05075	153	Promoter (<=1kb)	22	26443107	26483828	40722	2	89781	ENST00000699227.1	0
chr22	31399609	31399735	127	*	PMF_vs_PMC_peak_909	24	.	3.44261	6.46191	2.485	52	Promoter (<=1kb)	22	31399610	31423319	23710	1	4733	ENST00000416465.5	0
chr22	31496409	31496667	259	*	PMF_vs_PMC_peak_910	32	.	4.83597	7.45775	3.23105	29	Promoter (<=1kb)	22	31496464	31528866	32403	1	9814	ENST00000465437.5	0
chr22	31561403	31561524	122	*	PMF_vs_PMC_peak_911	26	.	4.53327	6.6833	2.63519	45	Intron (ENST00000540643.5/9814, intron 7 of 30)	22	31572763	31583934	11172	1	9814	ENST00000476010.5	-11239
chr22	31944527	31944717	191	*	PMF_vs_PMC_peak_912	45	.	5.92848	9.21435	4.54	111	Promoter (<=1kb)	22	31944535	31957603	13069	1	7533	ENST00000248975.6	0
chr22	32622077	32622254	178	*	PMF_vs_PMC_peak_913	47	.	3.9588	9.529	4.74799	92	Intron (ENST00000358763.7/8224, intron 6 of 13)	22	32641197	32655339	14143	1	105373002	ENST00000843826.1	-18943
chr22	33272256	33272392	137	*	PMF_vs_PMC_peak_914	45	.	5.54125	9.31879	4.59254	48	Intron (ENST00000608642.6/9215, intron 11 of 11)	22	33166387	33221751	55365	2	9215	ENST00000421232.1	-50505
chr22	35300245	35300387	143	*	PMF_vs_PMC_peak_915	38	.	4.47796	8.33831	3.88188	89	Promoter (<=1kb)	22	35299894	35347973	48080	1	10043	ENST00000449058.7	351
chr22	37501877	37502030	154	*	PMF_vs_PMC_peak_916	28	.	2.62739	6.92954	2.8296	92	Promoter (2-3kb)	22	37495901	37504080	8180	2	29775	ENST00000433485.1	2050
chr22	38701000	38701132	133	*	PMF_vs_PMC_peak_917	37	.	5.116	8.22363	3.78289	99	Promoter (<=1kb)	22	38689074	38701030	11957	2	9929	ENST00000427389.5	0
chr22	39520489	39520644	156	*	PMF_vs_PMC_peak_918	37	.	3.5988	8.23007	3.78289	96	Promoter (<=1kb)	22	39520562	39522683	2122	1	468	ENST00000674920.3	0
chr22	39529308	39529460	153	*	PMF_vs_PMC_peak_919	20	.	2.95995	5.86828	2.05075	57	Promoter (2-3kb)	22	39529097	39532093	2997	2	91582	ENST00000488602.1	2633
chr22	41446685	41446885	201	*	PMF_vs_PMC_peak_920	102	.	4.70304	16.6034	10.2996	112	Promoter (<=1kb)	22	41433492	41446785	13294	2	10766	ENST00000434408.2	0
chr22	41832685	41832837	153	*	PMF_vs_PMC_peak_921	39	.	3.86261	8.40735	3.91993	116	Promoter (<=1kb)	22	41833105	41907305	74201	1	6721	ENST00000361204.9	-268
chr22	45645716	45645837	122	*	PMF_vs_PMC_peak_922	60	.	6.51098	11.2975	6.088	69	Promoter (<=1kb)	22	45645843	45646789	947	1	105373069	ENST00000829476.1	-6
chr22	46362411	46362542	132	*	PMF_vs_PMC_peak_923	20	.	4.19727	5.86499	2.05075	107	3' UTR	22	46361174	46366438	5265	2	9620	ENST00000473624.2	3896
chr22	46377678	46377800	123	*	PMF_vs_PMC_peak_924	58	.	3.25595	10.8929	5.8032	84	Promoter (<=1kb)	22	46372913	46377624	4712	2	9620	ENST00000468025.1	-54
chr22	46798682	46798807	126	*	PMF_vs_PMC_peak_925	51	.	5.73576	10.0133	5.13127	69	Intron (ENST00000380995.5/25771, intron 5 of 13)	22	46773927	47174092	400166	1	25771	ENST00000406733.1	24755
chr22	50276286	50276457	172	*	PMF_vs_PMC_peak_926	33	.	3.4548	7.60524	3.31759	35	Promoter (2-3kb)	22	50274979	50278840	3862	2	23654	ENST00000479818.5	2383
chr22	50507512	50507645	134	*	PMF_vs_PMC_peak_927	57	.	6.72249	10.816	5.74087	58	Promoter (<=1kb)	22	50502951	50507684	4734	2	91289	ENST00000216080.5	39
chr22	50529858	50530016	159	*	PMF_vs_PMC_peak_928	33	.	4.28194	7.66459	3.35179	4	Promoter (<=1kb)	22	50525752	50530012	4261	2	1890	ENST00000252029.8	0
chr22_KI270731v1_random	39840	40003	164	*	PMF_vs_PMC_peak_929	71	.	5.34072	12.6201	7.13019	106	Intron (ENST00000748908.1/102724197, intron 1 of 4)	319	36013	74415	38403	1	102724197	ENST00000748908.1	3827
chr3	9947386	9947545	160	*	PMF_vs_PMC_peak_930	32	.	4.86926	7.53305	3.27983	0	Promoter (<=1kb)	3	9947388	9954793	7406	1	100874032	ENST00000773198.1	0
chr3	12484220	12484535	316	*	PMF_vs_PMC_peak_931	25	.	3.72794	6.60524	2.5805	233	Promoter (<=1kb)	3	12484421	12533307	48887	1	80746	ENST00000680458.1	0
chr3	13254075	13254240	166	*	PMF_vs_PMC_peak_932	44	.	2.56996	9.03089	4.40327	80	Intron (ENST00000648114.1/9922, intron 1 of 15)	3	12900753	13283281	382529	2	9922	ENST00000648114.1	29041
chr3	14124879	14125031	153	*	PMF_vs_PMC_peak_933	46	.	4.39162	9.45174	4.69562	47	Promoter (<=1kb)	3	14125015	14143666	18652	1	79188	ENST00000432444.2	0
chr3	23945830	23945956	127	*	PMF_vs_PMC_peak_934	45	.	5.54125	9.31879	4.59254	99	Promoter (<=1kb)	3	23946121	23980637	34517	1	9975	ENST00000492552.6	-165
chr3	31945157	31945323	167	*	PMF_vs_PMC_peak_935	76	.	3.02355	13.2859	7.65964	109	Intron (ENST00000396556.7/114884, intron 1 of 11)	3	31822128	31960336	138209	2	114884	ENST00000466604.5	15013
chr3	38118094	38118355	262	*	PMF_vs_PMC_peak_936	34	.	3.77861	7.73977	3.40697	59	Promoter (1-2kb)	3	38117043	38124025	6983	1	9940	ENST00000478428.1	1051
chr3	38346728	38346882	155	*	PMF_vs_PMC_peak_937	53	.	5.95264	10.2969	5.32021	73	Promoter (<=1kb)	3	38346760	38357158	10399	1	9942	ENST00000427323.5	0
chr3	39288462	39288603	142	*	PMF_vs_PMC_peak_938	33	.	4.40793	7.66459	3.35179	95	Distal Intergenic	3	39263495	39281735	18241	2	1524	ENST00000358309.3	-6727
chr3	40580635	40580782	148	*	PMF_vs_PMC_peak_939	44	.	6.29591	9.08008	4.44476	69	Distal Intergenic	3	40623872	40645456	21585	1	124906229	ENST00000720931.1	-43090
chr3	48685711	48685835	125	*	PMF_vs_PMC_peak_940	39	.	4.65993	8.44714	3.93307	17	Promoter (<=1kb)	3	48681193	48685835	4643	2	51517	ENST00000439518.5	0
chr3	49022082	49022239	158	*	PMF_vs_PMC_peak_941	30	.	3.92954	7.28745	3.08864	6	Promoter (<=1kb)	3	49022113	49023287	1175	1	25915	ENST00000496152.1	0
chr3	51384957	51385099	143	*	PMF_vs_PMC_peak_942	52	.	5.46586	10.1849	5.2727	27	Promoter (<=1kb)	3	51385291	51389397	4107	1	7873	ENST00000528157.7	-192
chr3	52001642	52001773	132	*	PMF_vs_PMC_peak_943	39	.	4.65993	8.44714	3.93307	14	Distal Intergenic	3	51994935	51995895	961	2	6159	ENST00000486565.1	-5747
chr3	52851552	52851673	122	*	PMF_vs_PMC_peak_944	32	.	4.70126	7.53305	3.27983	69	Promoter (1-2kb)	3	52847257	52852699	5443	2	100526772	ENST00000485356.1	1026
chr3	53881977	53882172	196	*	PMF_vs_PMC_peak_945	59	.	5.76965	11.1015	5.9498	82	Promoter (<=1kb)	3	53867066	53882152	15087	2	93973	ENST00000335754.8	0
chr3	58021253	58021393	141	*	PMF_vs_PMC_peak_946	63	.	4.39079	11.5922	6.32097	103	Intron (ENST00000682097.1/2317, intron 1 of 12)	3	58008422	58172251	163830	1	2317	ENST00000295956.9	12831
chr3	71245294	71245463	170	*	PMF_vs_PMC_peak_947	72	.	6.01728	12.7296	7.21634	76	Promoter (<=1kb)	3	70959208	71245181	285974	2	27086	ENST00000498215.7	-113
chr3	111071359	111071495	137	*	PMF_vs_PMC_peak_948	30	.	3.82874	7.28745	3.08864	43	Promoter (<=1kb)	3	111045328	111071366	26039	2	100506555	ENST00000690883.2	0
chr3	122384112	122384330	219	*	PMF_vs_PMC_peak_949	56	.	5.71154	10.7282	5.6725	127	Promoter (<=1kb)	3	122384161	122412322	28162	1	26355	ENST00000693245.1	0
chr3	124887308	124887447	140	*	PMF_vs_PMC_peak_950	39	.	4.53393	8.44714	3.93307	58	Promoter (<=1kb)	3	124761948	124887365	125418	2	3693	ENST00000296181.9	0
chr3	125063117	125063316	200	*	PMF_vs_PMC_peak_951	121	.	7.07416	18.8107	12.1299	83	Promoter (1-2kb)	3	125061448	125064062	2615	1	124909423	ENST00000660549.2	1669
chr3	129314976	129315101	126	*	PMF_vs_PMC_peak_952	56	.	6.17521	10.6661	5.61906	51	Promoter (<=1kb)	3	129315392	129318311	2920	1	339942	ENST00000511998.1	-291
chr3	133805737	133805892	156	*	PMF_vs_PMC_peak_953	40	.	5.11916	8.55102	4.029	62	Promoter (<=1kb)	3	133805815	133821492	15678	1	58477	ENST00000678299.1	0
chr3	134374477	134374599	123	*	PMF_vs_PMC_peak_954	20	.	3.27462	5.85335	2.05075	64	Promoter (<=1kb)	3	134367654	134374560	6907	2	51421	ENST00000512955.1	0
chr3	136196660	136196822	163	*	PMF_vs_PMC_peak_955	33	.	3.64863	7.67525	3.36176	114	Promoter (<=1kb)	3	136149646	136196854	47209	2	55167	ENST00000703104.1	32
chr3	138399270	138399435	166	*	PMF_vs_PMC_peak_956	63	.	5.4735	11.6594	6.37946	95	Promoter (<=1kb)	3	138400209	138402193	1985	1	22808	ENST00000478647.1	-774
chr3	138399906	138400090	185	*	PMF_vs_PMC_peak_957	98	.	6.04631	16.0393	9.84612	65	Promoter (<=1kb)	3	138400209	138402193	1985	1	22808	ENST00000478647.1	-119
chr3	149273233	149273360	128	*	PMF_vs_PMC_peak_958	60	.	6.21324	11.2084	6.03028	60	Intron (ENST00000461341.2/ENST00000461341.2, intron 3 of 19)	3	149284779	149287859	3081	1	128193290	ENST00000778932.1	-11419
chr3	172101217	172101343	127	*	PMF_vs_PMC_peak_959	92	.	4.12284	15.315	9.25266	70	Intron (ENST00000415807.7/64778, intron 1 of 25)	3	172126973	172227263	100291	1	64778	ENST00000478016.1	-25630
chr3	186974905	186975107	203	*	PMF_vs_PMC_peak_960	66	.	6.07345	12.04	6.66959	50	Promoter (<=1kb)	3	186974957	187042995	68039	1	6480	ENST00000438590.5	0
chr3	187889665	187889789	125	*	PMF_vs_PMC_peak_961	41	.	3.58994	8.74288	4.1595	37	Promoter (<=1kb)	3	187890212	187903047	12836	1	124906315	ENST00000794081.1	-423
chr3	191727408	191727536	129	*	PMF_vs_PMC_peak_962	61	.	7.05189	11.3449	6.11697	81	Intron (ENST00000819945.1/124909473, intron 3 of 3)	3	191753160	191759720	6561	1	124909473	ENST00000819946.1	-25624
chr3	193593075	193593214	140	*	PMF_vs_PMC_peak_963	41	.	3.35906	8.67725	4.12338	87	Promoter (<=1kb)	3	193593144	193697810	104667	1	4976	ENST00000361150.6	0
chr3	195271639	195271760	122	*	PMF_vs_PMC_peak_964	26	.	4.36527	6.6833	2.63519	53	Promoter (<=1kb)	3	195068284	195271159	202876	2	152002	ENST00000310380.11	-480
chr3	196318057	196318248	192	*	PMF_vs_PMC_peak_965	39	.	5.03726	8.41215	3.91993	100	Promoter (<=1kb)	3	196248230	196318222	69993	2	255758	ENST00000431391.1	0
chr3	196867627	196867748	122	*	PMF_vs_PMC_peak_966	60	.	6.54211	11.2689	6.06611	28	Promoter (<=1kb)	3	196867856	196931035	63180	1	205564	ENST00000445299.6	-108
chr3	197355784	197355922	139	*	PMF_vs_PMC_peak_967	100	.	4.91292	16.3077	10.0522	72	Intron (ENST00000794352.1/105374308, intron 2 of 2)	3	197333944	197340706	6763	1	101926923	ENST00000669801.1	21840
chr4	1766668	1766822	155	*	PMF_vs_PMC_peak_968	36	.	3.24706	8.09835	3.69797	101	Distal Intergenic	4	1772279	1776195	3917	2	124900648	ENST00000755618.1	9373
chr4	1780047	1780243	197	*	PMF_vs_PMC_peak_969	52	.	2.79951	10.1695	5.26046	76	Promoter (<=1kb)	4	1772279	1779139	6861	2	124900648	ENST00000755617.1	-908
chr4	2262561	2262751	191	*	PMF_vs_PMC_peak_970	56	.	6.45251	10.7452	5.68387	114	Promoter (<=1kb)	4	2247432	2262109	14678	2	10608	ENST00000337190.7	-452
chr4	3837032	3837253	222	*	PMF_vs_PMC_peak_971	23	.	2.16901	6.31291	2.37781	73	Distal Intergenic	4	3780754	3783165	2412	1	124900651	ENST00000722512.1	56278
chr4	7987500	7987630	131	*	PMF_vs_PMC_peak_972	60	.	6.21324	11.2084	6.03028	71	Intron (ENST00000512594.5/84448, intron 4 of 6)	4	7965329	7983432	18104	2	84448	ENST00000509819.1	-4068
chr4	13627698	13627840	143	*	PMF_vs_PMC_peak_973	38	.	4.78603	8.35796	3.89686	63	Promoter (<=1kb)	4	13568738	13627725	58988	2	259282	ENST00000040738.10	0
chr4	39429860	39430027	168	*	PMF_vs_PMC_peak_974	120	.	4.62684	18.7317	12.0767	97	Intron (ENST00000257408.5/152831, intron 1 of 4)	4	39411910	39411974	65	1	100847065	ENST00000578248.1	17950
chr4	76899061	76899204	144	*	PMF_vs_PMC_peak_975	45	.	6.54972	9.16366	4.5006	70	Promoter (<=1kb)	4	76894152	76898144	3993	2	345079	ENST00000334306.4	-917
chr4	87409557	87409693	137	*	PMF_vs_PMC_peak_976	62	.	3.57303	11.5287	6.27177	50	Distal Intergenic	4	87422573	87459455	36883	1	53343	ENST00000302174.9	-12880
chr4	98995764	98995921	158	*	PMF_vs_PMC_peak_977	25	.	4.10293	6.53117	2.53533	26	Promoter (<=1kb)	4	98995766	99041126	45361	1	23173	ENST00000503247.5	0
chr4	106502207	106502328	122	*	PMF_vs_PMC_peak_978	50	.	6.7317	9.94579	5.08101	44	Distal Intergenic	4	106525401	106938640	413240	1	105377356	ENST00000650850.1	-23073
chr4	119454614	119454833	220	*	PMF_vs_PMC_peak_979	44	.	4.1146	9.09299	4.44515	99	Promoter (<=1kb)	4	119421845	119454624	32780	2	101926918	ENST00000776645.1	0
chr4	131207696	131207817	122	*	PMF_vs_PMC_peak_980	46	.	4.43353	9.46042	4.69562	65	Distal Intergenic	4	131341748	131373876	32129	2	105377423	ENST00000719609.1	166059
chr4	145619215	145619337	123	*	PMF_vs_PMC_peak_981	40	.	4.45825	8.60153	4.07534	113	Promoter (<=1kb)	4	145619385	145660033	40649	1	166785	ENST00000649156.2	-48
chr4	184384101	184384235	135	*	PMF_vs_PMC_peak_982	71	.	5.34072	12.6201	7.13019	69	Promoter (1-2kb)	4	184365180	184382416	17237	2	102723766	ENST00000667133.1	-1685
chr4	190203301	190203440	140	*	PMF_vs_PMC_peak_983	52	.	5.70925	10.2513	5.28015	65	Distal Intergenic	4	190175193	190185942	10750	1	100288687	ENST00000563716.5	28108
chr5	473228	473376	149	*	PMF_vs_PMC_peak_984	47	.	6.61752	9.57423	4.79124	48	Promoter (<=1kb)	5	473236	480467	7232	1	100288152	ENST00000607286.5	0
chr5	1167760	1167884	125	*	PMF_vs_PMC_peak_985	56	.	6.45251	10.7452	5.68387	83	Distal Intergenic	5	1175957	1178546	2590	2	101928857	ENST00000505972.2	10662
chr5	6712753	6712874	122	*	PMF_vs_PMC_peak_986	45	.	5.05964	9.18833	4.52071	50	Promoter (<=1kb)	5	6713432	6757044	43613	1	11044	ENST00000230859.8	-558
chr5	38809940	38810061	122	*	PMF_vs_PMC_peak_987	39	.	5.03726	8.41215	3.91993	69	Intron (ENST00000662290.1/101929768, intron 1 of 4)	5	38783580	38792754	9175	1	107986414	ENST00000514586.1	26360
chr5	61408642	61408827	186	*	PMF_vs_PMC_peak_988	32	.	4.70126	7.53305	3.27983	89	Intron (ENST00000252744.6/57688, intron 1 of 13)	5	61321494	61332348	10855	2	105378994	ENST00000821437.1	-76294
chr5	70415238	70415360	123	*	PMF_vs_PMC_peak_989	48	.	6.23731	9.69425	4.89063	66	Promoter (<=1kb)	5	70415269	70448069	32801	1	653238	ENST00000770162.1	0
chr5	74640686	74640857	172	*	PMF_vs_PMC_peak_990	46	.	4.43353	9.46042	4.69562	25	Promoter (<=1kb)	5	74627409	74640728	13320	2	8507	ENST00000302351.9	0
chr5	78360417	78360596	180	*	PMF_vs_PMC_peak_991	29	.	4.10613	7.09365	2.93294	30	Promoter (<=1kb)	5	78342330	78360532	18203	2	124901010	ENST00000513755.4	0
chr5	83430522	83430650	129	*	PMF_vs_PMC_peak_992	50	.	7.03791	9.94579	5.08101	76	Exon (ENST00000790011.1/ENST00000790011.1, exon 1 of 3)	5	83471618	83483604	11987	1	1462	ENST00000503923.1	-40968
chr5	126600914	126601096	183	*	PMF_vs_PMC_peak_993	25	.	3.62715	6.60524	2.5805	82	Promoter (<=1kb)	5	126600925	126604064	3140	1	51808	ENST00000514725.1	0
chr5	135156857	135157049	193	*	PMF_vs_PMC_peak_994	50	.	2.95622	9.91508	5.05602	99	Intron (ENST00000624272.3/100996485, intron 2 of 5)	5	135170522	135184305	13784	1	100996485	ENST00000782567.1	-13473
chr5	139651266	139651387	122	*	PMF_vs_PMC_peak_995	90	.	6.78934	15.0527	9.06751	49	Promoter (<=1kb)	5	139650989	139680743	29755	1	51523	ENST00000512816.1	277
chr5	145979389	145979543	155	*	PMF_vs_PMC_peak_996	105	.	5.32677	16.8787	10.5415	70	Intron (ENST00000359120.9/153769, intron 2 of 9)	5	145937877	146081791	143915	1	153769	ENST00000511217.1	41512
chr5	149345269	149345403	135	*	PMF_vs_PMC_peak_997	41	.	4.23194	8.71601	4.14206	44	Promoter (<=1kb)	5	149324220	149345346	21127	2	124901103	ENST00000648705.2	0
chr5	160887942	160888120	179	*	PMF_vs_PMC_peak_998	77	.	6.62067	13.4423	7.78569	96	Distal Intergenic	5	160688820	160852214	163395	2	23120	ENST00000520975.1	-35728
chr5	173328326	173328472	147	*	PMF_vs_PMC_peak_999	42	.	3.7428	8.87152	4.26207	59	Promoter (<=1kb)	5	173314723	173328414	13692	2	8614	ENST00000265087.9	0
chr5	173802771	173802911	141	*	PMF_vs_PMC_peak_1000	98	.	5.54258	15.9754	9.80908	66	Intron (ENST00000732368.1/107986482, intron 1 of 2)	5	173786785	173807906	21122	2	101928154	ENST00000523617.7	4995
chr5	174045577	174045698	122	*	PMF_vs_PMC_peak_1001	53	.	6.62743	10.3241	5.34547	57	Promoter (<=1kb)	5	174045706	174064475	18770	1	51617	ENST00000517902.5	-8
chr5	176361640	176361788	149	*	PMF_vs_PMC_peak_1002	40	.	4.45825	8.60153	4.07534	102	Promoter (<=1kb)	5	176346062	176361739	15678	2	57179	ENST00000393728.6	0
chr5	177086973	177087100	128	*	PMF_vs_PMC_peak_1003	49	.	4.1986	9.79599	4.96016	61	Promoter (<=1kb)	5	177086916	177090563	3648	1	2264	ENST00000507708.1	57
chr5	177588694	177588826	133	*	PMF_vs_PMC_peak_1004	70	.	5.72238	12.5395	7.07084	102	Distal Intergenic	5	177592203	177597242	5040	1	54732	ENST00000332598.7	-3377
chr5	177592174	177592328	155	*	PMF_vs_PMC_peak_1005	20	.	4.19727	5.86499	2.05075	38	Promoter (<=1kb)	5	177592203	177597242	5040	1	54732	ENST00000332598.7	0
chr5	178204519	178204704	186	*	PMF_vs_PMC_peak_1006	45	.	4.78593	9.25272	4.55531	94	Promoter (<=1kb)	5	178204533	178211155	6623	1	3182	ENST00000506339.5	0
chr5	179678367	179678508	142	*	PMF_vs_PMC_peak_1007	46	.	5.00196	9.4237	4.67429	44	Promoter (<=1kb)	5	179678628	179731622	52995	1	821	ENST00000681674.1	-120
chr6	1055028	1055194	167	*	PMF_vs_PMC_peak_1008	26	.	2.48796	6.75587	2.69762	163	Intron (ENST00000750362.1/ENST00000750362.1, intron 2 of 4)	6	936182	1100102	163921	2	285768	ENST00000750028.1	44908
chr6	1312042	1312217	176	*	PMF_vs_PMC_peak_1009	26	.	2.72929	6.69973	2.64964	95	Promoter (<=1kb)	6	1312098	1314758	2661	1	94234	ENST00000296839.5	0
chr6	1322856	1323025	170	*	PMF_vs_PMC_peak_1010	93	.	6.33618	15.4349	9.3615	84	Promoter (2-3kb)	6	1323475	1325129	1655	2	106144586	ENST00000721696.1	2104
chr6	1336368	1336491	124	*	PMF_vs_PMC_peak_1011	39	.	3.86261	8.40735	3.91993	44	Promoter (<=1kb)	6	1321696	1335650	13955	2	106144586	ENST00000721691.1	-718
chr6	3157449	3157592	144	*	PMF_vs_PMC_peak_1012	36	.	4.03034	7.99138	3.61379	73	Promoter (<=1kb)	6	3153666	3157544	3879	2	7280	ENST00000333628.4	0
chr6	4776276	4776422	147	*	PMF_vs_PMC_peak_1013	80	.	8.05827	13.7261	8.00269	67	Promoter (<=1kb)	6	4776404	4955544	179141	1	9425	ENST00000397588.8	0
chr6	5143743	5143864	122	*	PMF_vs_PMC_peak_1014	28	.	4.15594	6.9063	2.81148	67	Intron (ENST00000468929.5/57128, intron 1 of 1)	6	5148233	5148322	90	2	100500900	ENST00000578066.1	4458
chr6	10747723	10747909	187	*	PMF_vs_PMC_peak_1015	95	.	5.97038	15.6279	9.51645	88	Promoter (<=1kb)	6	10743324	10747768	4445	2	118597831	ENST00000765575.1	0
chr6	11044521	11044648	128	*	PMF_vs_PMC_peak_1016	93	.	6.5499	15.4524	9.37093	55	Promoter (<=1kb)	6	11044601	11079154	34554	1	100506409	ENST00000667435.1	0
chr6	11093816	11093994	179	*	PMF_vs_PMC_peak_1017	50	.	4.79159	9.91535	5.05602	142	Promoter (<=1kb)	6	11093834	11138733	44900	1	221710	ENST00000416247.4	0
chr6	13407869	13408016	148	*	PMF_vs_PMC_peak_1018	75	.	3.5661	13.1828	7.57544	68	Promoter (<=1kb)	6	13357830	13408137	50308	2	54438	ENST00000379284.1	121
chr6	15662210	15662388	179	*	PMF_vs_PMC_peak_1019	33	.	5.37652	7.68321	3.36362	144	Promoter (<=1kb)	6	15523985	15662920	138936	2	84062	ENST00000506844.1	532
chr6	24666776	24666956	181	*	PMF_vs_PMC_peak_1020	45	.	3.52706	9.27005	4.56788	131	Promoter (<=1kb)	6	24649979	24666899	16921	2	51567	ENST00000378198.9	0
chr6	26031997	26032120	124	*	PMF_vs_PMC_peak_1021	62	.	3.33349	11.4509	6.21594	42	Promoter (<=1kb)	6	26031589	26032099	511	2	8358	ENST00000621411.3	0
chr6	26103902	26104071	170	*	PMF_vs_PMC_peak_1022	33	.	2.35924	7.65652	3.35179	82	Promoter (<=1kb)	6	26103933	26104337	405	1	8364	ENST00000377803.4	0
chr6	26123659	26123823	165	*	PMF_vs_PMC_peak_1023	51	.	3.77894	10.0007	5.12458	142	Promoter (<=1kb)	6	26086317	26123904	37588	2	108783645	ENST00000707188.1	81
chr6	26158165	26158350	186	*	PMF_vs_PMC_peak_1024	45	.	3.06211	9.28	4.57589	79	Promoter (<=1kb)	6	26158146	26171349	13204	1	3017	ENST00000289316.2	19
chr6	26189069	26189196	128	*	PMF_vs_PMC_peak_1025	69	.	4.47686	12.3489	6.91899	52	Promoter (<=1kb)	6	26188710	26189112	403	2	8360	ENST00000614247.2	0
chr6	26197071	26197345	275	*	PMF_vs_PMC_peak_1026	54	.	4.82864	10.4268	5.4279	57	Promoter (<=1kb)	6	26195164	26197286	2123	2	8351	ENST00000718271.1	0
chr6	26204534	26204740	207	*	PMF_vs_PMC_peak_1027	36	.	3.17435	8.10064	3.69797	88	Promoter (<=1kb)	6	26204610	26205021	412	1	8367	ENST00000615164.3	0
chr6	26216261	26216643	383	*	PMF_vs_PMC_peak_1028	84	.	5.29058	14.3451	8.49686	310	Promoter (<=1kb)	6	26216200	26216688	489	2	8339	ENST00000541790.4	45
chr6	26285466	26285594	129	*	PMF_vs_PMC_peak_1029	45	.	3.47106	9.27005	4.56788	32	Promoter (<=1kb)	6	26285479	26301455	15977	1	124901287	ENST00000771595.1	0
chr6	26521187	26521313	127	*	PMF_vs_PMC_peak_1030	75	.	4.14305	13.0969	7.51181	67	Promoter (<=1kb)	6	26521709	26527404	5696	1	493812	ENST00000411553.3	-396
chr6	27592818	27592958	141	*	PMF_vs_PMC_peak_1031	98	.	5.25478	16.0864	9.88015	51	Distal Intergenic	6	27666848	27668580	1733	2	124901292	ENST00000810614.1	75622
